2017-11-04,KIM
2017-11-04,KLAC
2017-11-04,KMB
2017-11-04,KMI
2017-11-04,KMX
2017-11-04,KO
2017-11-04,KORS
2017-11-04,KR
2017-11-04,KSS
2017-11-04,KSU
2017-11-04,L
2017-11-04,LB
2017-11-04,LEG
2017-11-04,LEN
2017-11-04,LH
2017-11-04,LKQ
2017-11-04,LLL
2017-11-04,LLY
2017-11-04,LMT
2017-11-04,LNC
2017-11-04,LNT
2017-11-04,LOW
2017-11-04,LRCX
2017-11-04,LUK
2017-11-04,LUV
2017-11-04,LYB
2017-11-04,M
2017-11-04,MA
2017-11-04,MAA
2017-11-04,MAC
2017-11-04,MAR
2017-11-04,MAS
2017-11-04,MAT
2017-11-04,MCD
2017-11-04,MCHP
2017-11-04,MCK
2017-11-04,MCO
2017-11-04,MDLZ
2017-11-04,MDT
2017-11-04,MET
2017-11-04,MGM
2017-11-04,MHK
2017-11-04,MKC
2017-11-04,MLM
2017-11-04,MMC
2017-11-04,MMM
2017-11-04,MNST
2017-11-04,MO
2017-11-04,MON
2017-11-04,MOS
2017-11-04,MPC
2017-11-04,MRK
2017-11-04,MRO
2017-11-04,MS
2017-11-04,MSFT
2017-11-04,MSI
2017-11-04,MTB
2017-11-04,MTD
2017-11-04,MU
2017-11-04,MYL
2017-11-04,NAVI
2017-11-04,NBL
2017-11-04,NCLH
2017-11-04,NDAQ
2017-11-04,NEE
2017-11-04,NEM
2017-11-04,NFLX
2017-11-04,NFX
2017-11-04,NI
2017-11-04,NKE
2017-11-04,NLSN
2017-11-04,NOC
2017-11-04,NOV
2017-11-04,NRG
2017-11-04,NSC
2017-11-04,NTAP
2017-11-04,NTRS
2017-11-04,NUE
2017-11-04,NVDA
2017-11-04,NWL
2017-11-04,NWS
2017-11-04,NWSA
2017-11-04,O
2017-11-04,OKE
2017-11-04,OMC
2017-11-04,ORCL
2017-11-04,ORLY
2017-11-04,OXY
2017-11-04,PAYX
2017-11-04,PBCT
2017-11-04,PCAR
2017-11-04,PCG
2017-11-04,PCLN
2017-11-04,PDCO
2017-11-04,PEG
2017-11-04,PEP
2017-11-04,PFE
2017-11-04,PFG
2017-11-04,PG
2017-11-04,PGR
2017-11-04,PH
2017-11-04,PHM
2017-11-04,PKG
2017-11-04,PKI
2017-11-04,PLD
2017-11-04,PM
2017-11-04,PNC
2017-11-04,PNR
2017-11-04,PNW
2017-11-04,PPG
2017-11-04,PPL
2017-11-04,PRGO
2017-11-04,PRU
2017-11-04,PSA
2017-11-04,PSX
2017-11-04,PVH
2017-11-04,PWR
2017-11-04,PX
2017-11-04,PXD
2017-11-04,PYPL
2017-11-04,Q
2017-11-04,QCOM
2017-11-04,QRVO
2017-11-04,RCL
2017-11-04,RE
2017-11-04,REG
2017-11-04,REGN
2017-11-04,RF
2017-11-04,RHI
2017-11-04,RHT
2017-11-04,RJF
2017-11-04,RL
2017-11-04,RMD
2017-11-04,ROK
2017-11-04,ROP
2017-11-04,ROST
2017-11-04,RRC
2017-11-04,RSG
2017-11-04,RTN
2017-11-04,SBAC
2017-11-04,SBUX
2017-11-04,SCG
2017-11-04,SCHW
2017-11-04,SEE
2017-11-04,SHW
2017-11-04,SIG
2017-11-04,SJM
2017-11-04,SLB
2017-11-04,SLG
2017-11-04,SNA
2017-11-04,SNI
2017-11-04,SNPS
2017-11-04,SO
2017-11-04,SPG
2017-11-04,SPGI
2017-11-04,SRCL
2017-11-04,SRE
2017-11-04,STI
2017-11-04,STT
2017-11-04,STX
2017-11-04,STZ
2017-11-04,SWK
2017-11-04,SWKS
2017-11-04,SYF
2017-11-04,SYK
2017-11-04,SYMC
2017-11-04,SYY
2017-11-04,T
2017-11-04,TAP
2017-11-04,TDG
2017-11-04,TEL
2017-11-04,TGT
2017-11-04,TIF
2017-11-04,TJX
2017-11-04,TMK
2017-11-04,TMO
2017-11-04,TPR
2017-11-04,TRIP
2017-11-04,TROW
2017-11-04,TRV
2017-11-04,TSCO
2017-11-04,TSN
2017-11-04,TSS
2017-11-04,TWX
2017-11-04,TXN
2017-11-04,TXT
2017-11-04,UA
2017-11-04,UAA
2017-11-04,UAL
2017-11-04,UDR
2017-11-04,UHS
2017-11-04,ULTA
2017-11-04,UNH
2017-11-04,UNM
2017-11-04,UNP
2017-11-04,UPS
2017-11-04,URI
2017-11-04,USB
2017-11-04,UTX
2017-11-04,V
2017-11-04,VAR
2017-11-04,VFC
2017-11-04,VIAB
2017-11-04,VLO
2017-11-04,VMC
2017-11-04,VNO
2017-11-04,VRSK
2017-11-04,VRSN
2017-11-04,VRTX
2017-11-04,VTR
2017-11-04,VZ
2017-11-04,WAT
2017-11-04,WBA
2017-11-04,WDC
2017-11-04,WEC
2017-11-04,WFC
2017-11-04,WHR
2017-11-04,WLTW
2017-11-04,WM
2017-11-04,WMB
2017-11-04,WMT
2017-11-04,WRK
2017-11-04,WU
2017-11-04,WY
2017-11-04,WYN
2017-11-04,WYNN
2017-11-04,XEC
2017-11-04,XEL
2017-11-04,XL
2017-11-04,XLNX
2017-11-04,XOM
2017-11-04,XRAY
2017-11-04,XRX
2017-11-04,XYL
2017-11-04,YUM
2017-11-04,ZBH
2017-11-04,ZION
2017-11-04,ZTS
