2016-08-26,CSCO,31.29,20.35%,22.46,31.39,2.42%,14.83,12.22,1.38,3.17,2.46,157.38B,13.57B,11.597641857,8.02,"Cisco Systems, Inc. (CSCO)"
2016-08-26,CVX,101.89,26.68%,74.31,107.58,3.59%,N/A,21.63,2.75,1.84,1.31,192.22B,13.59B,14.1442236939,15.50,Chevron Corporation (CVX)
2016-08-26,DD,70.24,35.49%,47.11,75.72,3.02%,27.94,19.04,2.70,2.50,6.09,61.41B,2.86B,21.472027972,15.48,E. I. du Pont de Nemours and Company (DD)
2016-08-26,DIS,95.55,-6.76%,86.25,120.65,1.25%,17.17,15.69,1.54,2.75,3.69,153.56B,12.71B,12.0818253344,9.84,The Walt Disney Company (DIS)
2016-08-26,GE,31.21,24.05%,23.68,33.00,3.24%,26.36,18.15,1.67,2.29,3.29,279.68B,4.59B,60.9324618736,24.05,General Electric Company (GE)
2016-08-26,GS,165.90,-11.64%,138.20,199.90,1.34%,15.73,9.68,0.66,2.48,0.94,70.74B,13.74B,5.14847161572,N/A,"The Goldman Sachs Group, Inc. (GS)"
2016-08-26,HD,135.43,15.24%,109.62,139.00,1.97%,22.92,18.86,1.53,1.81,25.06,168.48B,10.32B,16.3255813953,12.65,"The Home Depot, Inc. (HD)"
2016-08-26,IBM,158.63,7.20%,116.90,164.95,2.28%,12.90,11.24,4.12,1.89,9.66,151.63B,18.60B,8.15215053763,10.32,International Business Machines Corporation (IBM)
2016-08-26,INTC,35.09,23.47%,27.45,35.93,3.27%,17.02,12.85,2.82,2.94,2.71,166.01B,19.06B,8.70986358867,7.86,Intel Corporation (INTC)
2016-08-26,JNJ,118.57,24.59%,89.90,126.07,2.98%,22.10,16.68,2.72,4.58,4.48,324.39B,17.69B,18.3374788016,13.37,Johnson &amp; Johnson (JNJ)
2016-08-26,JPM,66.07,3.03%,52.50,69.03,2.58%,11.20,10.64,2.62,2.70,1.05,238.61B,18.38B,12.9820457018,N/A,JPMorgan Chase &amp; Co. (JPM)
2016-08-26,KO,43.67,10.70%,37.84,47.13,2.83%,25.13,21.73,7.62,4.38,7.10,188.48B,9.23B,20.420368364,17.75,The Coca-Cola Company (KO)
2016-08-26,MCD,115.43,19.93%,92.60,131.96,3.10%,22.04,18.80,2.22,3.90,153.16,98.50B,6.32B,15.585443038,13.33,McDonald's Corp. (MCD)
2016-08-26,MMM,179.58,24.53%,134.64,182.27,2.37%,22.92,20.34,2.45,3.60,9.12,108.54B,6.55B,16.5709923664,13.74,3M Company (MMM)
2016-08-26,MRK,62.32,12.55%,47.97,64.00,3.53%,34.19,16.23,2.64,4.40,4.00,172.33B,11.21B,15.3728813559,12.78,"Merck &amp; Co., Inc. (MRK)"
2016-08-26,MSFT,58.17,32.42%,41.66,58.50,2.60%,27.70,18.07,2.34,5.29,6.28,453.29B,33.32B,13.6041416567,14.51,Microsoft Corporation (MSFT)
2016-08-26,NKE,59.24,5.32%,51.48,68.19,1.19%,27.43,21.46,1.75,3.12,8.26,99.40B,3.10B,32.064516129,18.59,"NIKE, Inc. (NKE)"
2016-08-26,PFE,34.77,6.46%,28.25,37.39,3.42%,30.82,13.12,2.11,4.04,3.37,210.90B,14.97B,14.0881763527,11.79,Pfizer Inc. (PFE)
2016-08-26,PG,87.90,23.44%,67.33,87.94,3.15%,23.80,20.93,3.32,3.57,4.14,234.58B,15.44B,15.1930051813,14.52,The Procter &amp; Gamble Company (PG)
2016-08-26,TRV,117.75,17.25%,97.18,119.30,2.33%,11.33,11.95,2.74,1.25,1.37,33.95B,3.85B,8.81818181818,6.59,"The Travelers Companies, Inc. (TRV)"
2016-08-26,UNH,137.30,17.07%,107.51,144.48,1.37%,21.49,15.15,1.20,0.76,3.66,130.76B,10.31B,12.6828322017,11.62,UnitedHealth Group Incorporated (UNH)
2016-08-26,UTX,107.72,15.53%,83.39,109.83,2.31%,12.70,15.63,1.99,1.60,3.11,90.15B,3.59B,25.1114206128,10.41,United Technologies Corporation (UTX)
2016-08-26,V,80.32,10.85%,66.12,81.76,0.67%,34.14,24.19,1.79,13.17,7.00,189.62B,4.86B,39.0164609053,20.05,Visa Inc. (V)
2016-08-26,VZ,52.75,14.50%,42.20,56.95,4.52%,14.90,13.09,4.15,1.65,11.13,215.02B,32.85B,6.54550989346,6.81,Verizon Communications Inc. (VZ)
2016-08-26,WMT,71.22,9.67%,56.30,75.19,2.50%,15.33,15.90,5.07,0.46,2.93,221.97B,32.22B,6.88919925512,7.89,Wal-Mart Stores Inc. (WMT)
2016-08-26,XOM,87.46,16.50%,71.51,95.55,2.79%,34.73,20.01,1.91,1.78,2.14,362.67B,22.88B,15.8509615385,16.14,Exxon Mobil Corporation (XOM)
2016-08-27,AAPL,106.94,-5.16%,89.47,123.82,N/A,12.47,12.00,1.66,2.63,4.58,576.24B,63.17B,9.12205160678,8.09,Apple Inc. (AAPL)
2016-08-27,AXP,64.79,-15.55%,50.27,78.40,1.32%,11.46,11.69,1.53,1.94,2.90,59.85B,9.88B,6.05769230769,N/A,American Express Company (AXP)
2016-08-27,BA,132.23,1.19%,102.10,150.59,2.25%,23.80,13.72,1.88,0.86,142.22,82.49B,10.44B,7.90134099617,10.71,The Boeing Company (BA)
2016-08-27,CAT,82.66,8.14%,56.36,84.73,2.73%,55.11,23.22,2.29,1.16,3.18,48.29B,6.12B,7.89052287582,14.40,Caterpillar Inc. (CAT)
2016-08-27,CSCO,31.35,21.14%,22.46,31.66,2.42%,14.86,12.25,1.38,3.20,2.48,157.68B,13.57B,11.6197494473,8.04,"Cisco Systems, Inc. (CSCO)"
2016-08-27,CVX,101.32,25.10%,74.31,107.58,3.59%,N/A,21.51,2.74,1.84,1.31,191.14B,13.59B,14.0647534952,15.43,Chevron Corporation (CVX)
2016-08-27,DD,69.65,35.24%,47.11,75.72,3.02%,27.70,18.88,2.68,2.49,6.08,60.90B,2.86B,21.2937062937,15.36,E. I. du Pont de Nemours and Company (DD)
2016-08-27,DIS,95.21,-6.55%,86.25,120.65,1.25%,17.11,15.63,1.53,2.74,3.68,153.01B,12.71B,12.038552321,9.84,The Walt Disney Company (DIS)
2016-08-27,GE,31.23,25.83%,23.68,33.00,3.24%,26.38,18.16,1.67,2.29,3.29,279.86B,4.59B,60.9716775599,24.06,General Electric Company (GE)
2016-08-27,GS,165.97,-12.00%,138.20,199.90,1.34%,15.73,9.68,0.66,2.49,0.94,70.77B,13.74B,5.15065502183,N/A,"The Goldman Sachs Group, Inc. (GS)"
2016-08-27,HD,134.36,15.37%,109.62,139.00,1.97%,22.74,18.71,1.52,1.82,25.14,167.15B,10.32B,16.1967054264,12.56,"The Home Depot, Inc. (HD)"
2016-08-27,IBM,158.32,7.05%,116.90,164.95,2.28%,12.87,11.22,4.11,1.89,9.64,151.33B,18.60B,8.13602150538,10.31,International Business Machines Corporation (IBM)
2016-08-27,INTC,35.26,23.55%,27.66,35.93,3.27%,17.10,12.92,2.81,2.93,2.70,166.82B,19.06B,8.75236096537,7.89,Intel Corporation (INTC)
2016-08-27,JNJ,119.04,26.67%,89.90,126.07,2.98%,22.18,16.74,2.73,4.58,4.48,325.68B,17.69B,18.4104013567,13.43,Johnson &amp; Johnson (JNJ)
2016-08-27,JPM,66.22,3.31%,52.50,69.03,2.58%,11.22,10.66,2.63,2.71,1.05,239.15B,18.38B,13.0114254625,N/A,JPMorgan Chase &amp; Co. (JPM)
2016-08-27,KO,43.32,10.17%,37.84,47.13,2.83%,24.93,21.55,7.56,4.36,7.07,186.97B,9.23B,20.2567713976,17.63,The Coca-Cola Company (KO)
2016-08-27,MCD,114.44,20.44%,92.60,131.96,3.10%,21.85,18.64,2.20,3.92,153.91,97.66B,6.32B,15.4525316456,13.23,McDonald's Corp. (MCD)
2016-08-27,MMM,179.41,26.22%,134.64,182.27,2.37%,22.90,20.32,2.45,3.61,9.13,108.44B,6.55B,16.5557251908,13.73,3M Company (MMM)
2016-08-27,MRK,62.85,16.71%,47.97,64.00,3.53%,34.48,16.37,2.66,4.37,3.98,173.79B,11.21B,15.5031222123,12.88,"Merck &amp; Co., Inc. (MRK)"
2016-08-27,MSFT,58.03,33.34%,41.66,58.70,2.60%,27.63,18.02,2.35,5.31,6.31,452.20B,33.32B,13.5714285714,14.47,Microsoft Corporation (MSFT)
2016-08-27,NKE,59.00,5.59%,51.48,68.19,1.19%,27.31,21.38,1.75,3.07,8.13,99.00B,3.10B,31.935483871,18.52,"NIKE, Inc. (NKE)"
2016-08-27,PFE,34.82,8.07%,28.25,37.39,3.42%,30.87,13.19,2.07,4.03,3.36,211.21B,14.97B,14.1088844355,11.81,Pfizer Inc. (PFE)
2016-08-27,PG,87.58,23.93%,67.33,88.50,3.15%,23.71,20.85,3.33,3.59,4.17,233.73B,15.44B,15.1379533679,14.47,The Procter &amp; Gamble Company (PG)
2016-08-27,TRV,117.14,17.67%,97.18,119.30,2.33%,11.27,11.89,2.74,1.26,1.37,33.77B,3.85B,8.77142857143,6.56,"The Travelers Companies, Inc. (TRV)"
2016-08-27,UNH,136.62,18.08%,107.51,144.48,1.37%,21.38,15.08,1.16,0.74,3.59,130.12B,10.31B,12.620756547,11.57,UnitedHealth Group Incorporated (UNH)
2016-08-27,UTX,107.31,17.14%,83.39,109.83,2.31%,12.66,15.57,1.99,1.60,3.10,89.81B,3.59B,25.0167130919,10.38,United Technologies Corporation (UTX)
2016-08-27,V,80.57,13.00%,66.12,81.76,0.67%,34.24,24.27,1.80,13.17,7.00,190.21B,4.86B,39.1378600823,20.11,Visa Inc. (V)
2016-08-27,VZ,52.07,13.17%,42.20,56.95,4.52%,14.71,12.92,4.21,1.65,11.17,212.25B,32.85B,6.46118721461,6.75,Verizon Communications Inc. (VZ)
2016-08-27,WMT,71.14,9.90%,56.30,75.19,2.50%,15.32,15.88,4.99,0.46,2.89,221.72B,32.22B,6.88144009932,7.80,Wal-Mart Stores Inc. (WMT)
2016-08-27,XOM,87.27,15.99%,71.51,95.55,2.79%,34.66,19.97,1.90,1.77,2.13,361.88B,22.88B,15.8164335664,16.14,Exxon Mobil Corporation (XOM)
2016-08-28,AAPL,106.94,-5.16%,89.47,123.82,N/A,12.47,12.00,1.66,2.63,4.58,576.24B,63.17B,9.12205160678,8.09,Apple Inc. (AAPL)
2016-08-28,AXP,64.79,-15.55%,50.27,78.40,1.32%,11.46,11.69,1.53,1.94,2.90,59.85B,9.88B,6.05769230769,N/A,American Express Company (AXP)
2016-08-28,BA,132.23,1.19%,102.10,150.59,2.25%,23.80,13.72,1.88,0.86,142.22,82.49B,10.44B,7.90134099617,10.71,The Boeing Company (BA)
2016-08-28,CAT,82.66,8.14%,56.36,84.73,2.73%,55.11,23.22,2.29,1.16,3.18,48.29B,6.12B,7.89052287582,14.40,Caterpillar Inc. (CAT)
2016-08-28,CSCO,31.35,21.14%,22.46,31.66,2.42%,14.86,12.25,1.38,3.20,2.48,157.68B,13.57B,11.6197494473,8.04,"Cisco Systems, Inc. (CSCO)"
2016-08-28,CVX,101.32,25.10%,74.31,107.58,3.59%,N/A,21.51,2.74,1.84,1.31,191.14B,13.59B,14.0647534952,15.43,Chevron Corporation (CVX)
2016-08-28,DD,69.65,35.24%,47.11,75.72,3.02%,27.70,18.88,2.68,2.49,6.08,60.90B,2.86B,21.2937062937,15.36,E. I. du Pont de Nemours and Company (DD)
2016-08-28,DIS,95.21,-6.55%,86.25,120.65,1.25%,17.11,15.63,1.53,2.74,3.68,153.01B,12.71B,12.038552321,9.81,The Walt Disney Company (DIS)
2016-08-28,GE,31.23,25.83%,23.68,33.00,3.24%,26.38,18.16,1.67,2.29,3.29,279.86B,4.59B,60.9716775599,24.06,General Electric Company (GE)
2016-08-28,GS,165.97,-12.00%,138.20,199.90,1.34%,15.73,9.68,0.66,2.49,0.94,70.77B,13.74B,5.15065502183,N/A,"The Goldman Sachs Group, Inc. (GS)"
2016-08-28,HD,134.36,15.37%,109.62,139.00,1.97%,22.74,18.71,1.52,1.82,25.14,167.15B,10.32B,16.1967054264,12.56,"The Home Depot, Inc. (HD)"
2016-08-28,IBM,158.32,7.05%,116.90,164.95,2.28%,12.87,11.22,4.11,1.89,9.64,151.33B,18.60B,8.13602150538,10.31,International Business Machines Corporation (IBM)
2016-08-28,INTC,35.26,23.55%,27.66,35.93,3.27%,17.10,12.92,2.81,2.93,2.70,166.82B,19.06B,8.75236096537,7.89,Intel Corporation (INTC)
2016-08-28,JNJ,119.04,26.67%,89.90,126.07,2.98%,22.18,16.74,2.73,4.58,4.48,325.68B,17.69B,18.4104013567,13.43,Johnson &amp; Johnson (JNJ)
2016-08-28,JPM,66.22,3.31%,52.50,69.03,2.58%,11.22,10.66,2.63,2.71,1.05,239.15B,18.38B,13.0114254625,N/A,JPMorgan Chase &amp; Co. (JPM)
2016-08-28,KO,43.32,10.17%,37.84,47.13,2.83%,24.93,21.55,7.56,4.36,7.07,186.97B,9.23B,20.2567713976,17.63,The Coca-Cola Company (KO)
2016-08-28,MCD,114.44,20.44%,92.60,131.96,3.10%,21.85,18.64,2.20,3.92,153.91,97.66B,6.32B,15.4525316456,13.23,McDonald's Corp. (MCD)
2016-08-28,MMM,179.41,26.22%,134.64,182.27,2.37%,22.90,20.32,2.45,3.61,9.13,108.44B,6.55B,16.5557251908,13.73,3M Company (MMM)
2016-08-28,MRK,62.85,16.71%,47.97,64.00,3.53%,34.48,16.37,2.66,4.37,3.98,173.79B,11.21B,15.5031222123,12.88,"Merck &amp; Co., Inc. (MRK)"
2016-08-28,MSFT,58.03,33.34%,41.66,58.70,2.60%,27.63,18.02,2.35,5.31,6.31,452.20B,33.32B,13.5714285714,14.47,Microsoft Corporation (MSFT)
2016-08-28,NKE,59.00,5.59%,51.48,68.19,1.19%,27.31,21.38,1.75,3.07,8.13,99.00B,3.10B,31.935483871,18.52,"NIKE, Inc. (NKE)"
2016-08-28,PFE,34.82,8.07%,28.25,37.39,3.42%,30.87,13.19,2.07,4.03,3.36,211.21B,14.97B,14.1088844355,11.81,Pfizer Inc. (PFE)
2016-08-28,PG,87.58,23.93%,67.33,88.50,3.15%,23.71,20.85,3.33,3.59,4.17,233.73B,15.44B,15.1379533679,14.47,The Procter &amp; Gamble Company (PG)
2016-08-28,TRV,117.14,17.67%,97.18,119.30,2.33%,11.27,11.89,2.75,1.26,1.37,33.77B,3.85B,8.77142857143,6.56,"The Travelers Companies, Inc. (TRV)"
2016-08-28,UNH,136.62,18.08%,107.51,144.48,1.37%,21.38,15.08,1.16,0.74,3.59,130.12B,10.31B,12.620756547,11.57,UnitedHealth Group Incorporated (UNH)
2016-08-28,UTX,107.31,17.14%,83.39,109.83,2.31%,12.66,15.57,1.98,1.60,3.10,89.81B,3.59B,25.0167130919,10.38,United Technologies Corporation (UTX)
2016-08-28,V,80.57,13.00%,66.12,81.76,0.67%,34.24,24.27,1.80,13.17,7.00,190.21B,4.86B,39.1378600823,20.11,Visa Inc. (V)
2016-08-28,VZ,52.07,13.17%,42.20,56.95,4.52%,14.71,12.92,4.16,1.65,11.17,212.25B,32.85B,6.46118721461,6.75,Verizon Communications Inc. (VZ)
2016-08-28,WMT,71.14,9.90%,56.30,75.19,2.50%,15.32,15.88,5.01,0.46,2.89,221.72B,32.22B,6.88144009932,7.79,Wal-Mart Stores Inc. (WMT)
2016-08-28,XOM,87.27,15.99%,71.51,95.55,2.79%,34.66,19.97,1.90,1.77,2.13,361.88B,22.88B,15.8164335664,16.11,Exxon Mobil Corporation (XOM)
2016-08-29,AAPL,106.94,-5.16%,89.47,123.82,N/A,12.47,12.00,1.66,2.63,4.58,576.24B,63.17B,9.12205160678,8.09,Apple Inc. (AAPL)
2016-08-29,AXP,64.79,-15.55%,50.27,78.40,1.32%,11.46,11.69,1.53,1.94,2.90,59.85B,9.88B,6.05769230769,N/A,American Express Company (AXP)
2016-08-29,BA,132.23,1.19%,102.10,150.59,2.25%,23.80,13.72,1.88,0.86,142.22,82.49B,10.44B,7.90134099617,10.71,The Boeing Company (BA)
2016-08-29,CAT,82.66,8.14%,56.36,84.73,2.73%,55.11,23.22,2.29,1.16,3.18,48.29B,6.12B,7.89052287582,14.40,Caterpillar Inc. (CAT)
2016-08-29,CSCO,31.35,21.14%,22.46,31.66,2.42%,14.86,12.25,1.38,3.20,2.48,157.68B,13.57B,11.6197494473,8.04,"Cisco Systems, Inc. (CSCO)"
2016-08-29,CVX,101.32,25.10%,74.31,107.58,3.59%,N/A,21.51,2.74,1.84,1.31,191.14B,13.59B,14.0647534952,15.43,Chevron Corporation (CVX)
2016-08-29,DD,69.65,35.24%,47.11,75.72,3.02%,27.70,18.88,2.68,2.49,6.08,60.90B,2.86B,21.2937062937,15.36,E. I. du Pont de Nemours and Company (DD)
2016-08-29,DIS,95.21,-6.55%,86.25,120.65,1.25%,17.11,15.63,1.53,2.74,3.68,153.01B,12.71B,12.038552321,9.81,The Walt Disney Company (DIS)
2016-08-29,GE,31.23,25.83%,23.68,33.00,3.24%,26.38,18.16,1.67,2.29,3.29,279.86B,4.59B,60.9716775599,24.06,General Electric Company (GE)
2016-08-29,GS,165.97,-12.00%,138.20,199.90,1.34%,15.73,9.68,0.66,2.49,0.94,70.77B,13.74B,5.15065502183,N/A,"The Goldman Sachs Group, Inc. (GS)"
2016-08-29,HD,134.36,15.37%,109.62,139.00,1.97%,22.74,18.71,1.52,1.82,25.14,167.15B,10.32B,16.1967054264,12.56,"The Home Depot, Inc. (HD)"
2016-08-29,IBM,158.32,7.05%,116.90,164.95,2.28%,12.87,11.22,4.11,1.89,9.64,151.33B,18.60B,8.13602150538,10.31,International Business Machines Corporation (IBM)
2016-08-29,INTC,35.26,23.55%,27.66,35.93,3.27%,17.10,12.92,2.81,2.93,2.70,166.82B,19.06B,8.75236096537,7.89,Intel Corporation (INTC)
2016-08-29,JNJ,119.04,26.67%,89.90,126.07,2.98%,22.18,16.74,2.73,4.58,4.48,325.68B,17.69B,18.4104013567,13.43,Johnson &amp; Johnson (JNJ)
2016-08-29,JPM,66.22,3.31%,52.50,69.03,2.58%,11.22,10.66,2.63,2.71,1.05,239.15B,18.38B,13.0114254625,N/A,JPMorgan Chase &amp; Co. (JPM)
2016-08-29,KO,43.32,10.17%,37.84,47.13,2.83%,24.93,21.55,7.56,4.36,7.07,186.97B,9.23B,20.2567713976,17.63,The Coca-Cola Company (KO)
2016-08-29,MCD,114.44,20.44%,92.60,131.96,3.10%,21.85,18.64,2.20,3.92,153.91,97.66B,6.32B,15.4525316456,13.23,McDonald's Corp. (MCD)
2016-08-29,MMM,179.41,26.22%,134.64,182.27,2.37%,22.90,20.32,2.45,3.61,9.13,108.44B,6.55B,16.5557251908,13.73,3M Company (MMM)
2016-08-29,MRK,62.85,16.71%,47.97,64.00,3.53%,34.48,16.37,2.66,4.37,3.98,173.79B,11.21B,15.5031222123,12.88,"Merck &amp; Co., Inc. (MRK)"
2016-08-29,MSFT,58.03,33.34%,41.66,58.70,2.60%,27.63,18.02,2.35,5.31,6.31,452.20B,33.32B,13.5714285714,14.47,Microsoft Corporation (MSFT)
2016-08-29,NKE,59.00,5.59%,51.48,68.19,1.19%,27.31,21.38,1.75,3.07,8.13,99.00B,3.10B,31.935483871,18.52,"NIKE, Inc. (NKE)"
2016-08-29,PFE,34.82,8.07%,28.25,37.39,3.42%,30.87,13.19,2.07,4.03,3.36,211.21B,14.97B,14.1088844355,11.81,Pfizer Inc. (PFE)
2016-08-29,PG,87.58,23.93%,67.33,88.50,3.15%,23.71,20.85,3.33,3.59,4.17,233.73B,15.44B,15.1379533679,14.47,The Procter &amp; Gamble Company (PG)
2016-08-29,TRV,117.14,17.67%,97.18,119.30,2.33%,11.27,11.89,2.75,1.26,1.37,33.77B,3.85B,8.77142857143,6.56,"The Travelers Companies, Inc. (TRV)"
2016-08-29,UNH,136.62,18.08%,107.51,144.48,1.37%,21.38,15.08,1.16,0.74,3.59,130.12B,10.31B,12.620756547,11.57,UnitedHealth Group Incorporated (UNH)
2016-08-29,UTX,107.31,17.14%,83.39,109.83,2.31%,12.66,15.57,1.98,1.60,3.10,89.81B,3.59B,25.0167130919,10.38,United Technologies Corporation (UTX)
2016-08-29,V,80.57,13.00%,66.12,81.76,0.67%,34.24,24.27,1.80,13.17,7.00,190.21B,4.86B,39.1378600823,20.11,Visa Inc. (V)
2016-08-29,VZ,52.07,13.17%,42.20,56.95,4.52%,14.71,12.92,4.16,1.65,11.17,212.25B,32.85B,6.46118721461,6.75,Verizon Communications Inc. (VZ)
2016-08-29,WMT,71.14,9.90%,56.30,75.19,2.50%,15.32,15.88,5.01,0.46,2.89,221.72B,32.22B,6.88144009932,7.79,Wal-Mart Stores Inc. (WMT)
2016-08-29,XOM,87.27,15.99%,71.51,95.55,2.79%,34.66,19.97,1.90,1.77,2.13,361.88B,22.88B,15.8164335664,16.11,Exxon Mobil Corporation (XOM)
2016-08-30,AAPL,106.82,-0.84%,89.47,123.82,N/A,12.46,11.99,1.65,2.62,4.56,575.59B,63.17B,9.1117619123,8.08,Apple Inc. (AAPL)
2016-08-30,AXP,65.52,-11.46%,50.27,78.40,1.32%,11.59,11.83,1.53,1.94,2.89,60.53B,9.88B,6.12651821862,N/A,American Express Company (AXP)
2016-08-30,BA,132.90,4.28%,102.10,150.59,2.25%,23.92,13.79,1.89,0.85,141.42,82.91B,10.44B,7.94157088123,10.76,The Boeing Company (BA)
2016-08-30,CAT,83.10,10.95%,56.36,84.73,2.73%,55.40,23.34,2.30,1.16,3.17,48.55B,6.12B,7.93300653595,14.44,Caterpillar Inc. (CAT)
2016-08-30,CSCO,31.58,25.72%,22.46,31.70,2.42%,14.97,12.34,1.38,3.20,2.48,158.84B,13.57B,11.7052321297,8.12,"Cisco Systems, Inc. (CSCO)"
2016-08-30,CVX,102.05,30.52%,74.31,107.58,3.59%,N/A,21.67,2.76,1.82,1.30,192.52B,13.59B,14.1662987491,15.52,Chevron Corporation (CVX)
2016-08-30,DD,70.45,40.84%,47.11,75.72,3.02%,28.02,19.09,2.71,2.47,6.03,61.60B,2.86B,21.5384615385,15.52,E. I. du Pont de Nemours and Company (DD)
2016-08-30,DIS,94.87,-4.66%,86.25,120.65,1.25%,17.05,15.58,1.53,2.73,3.66,152.47B,12.71B,11.9960660897,9.78,The Walt Disney Company (DIS)
2016-08-30,GE,31.36,31.32%,23.68,33.00,3.24%,26.49,18.23,1.67,2.30,3.29,281.02B,4.59B,61.2244008715,24.13,General Electric Company (GE)
2016-08-30,GS,166.22,-8.37%,138.20,199.90,1.34%,15.76,9.70,0.66,2.49,0.94,70.88B,13.74B,5.15866084425,N/A,"The Goldman Sachs Group, Inc. (GS)"
2016-08-30,HD,134.55,19.61%,109.62,139.00,1.97%,22.77,18.74,1.53,1.80,24.95,167.38B,10.32B,16.2189922481,12.63,"The Home Depot, Inc. (HD)"
2016-08-30,IBM,159.72,11.94%,116.90,164.95,2.28%,12.99,11.32,4.15,1.89,9.62,152.67B,18.60B,8.20806451613,10.38,International Business Machines Corporation (IBM)
2016-08-30,INTC,35.55,27.79%,27.66,35.93,3.27%,17.24,13.02,1.42,2.95,2.72,168.19B,19.06B,8.82423924449,7.95,Intel Corporation (INTC)
2016-08-30,JNJ,119.92,30.22%,89.90,126.07,2.98%,22.35,16.87,2.75,4.59,4.50,328.09B,17.69B,18.5466365178,13.53,Johnson &amp; Johnson (JNJ)
2016-08-30,JPM,66.95,8.95%,52.50,69.03,2.58%,11.35,10.78,2.63,2.71,1.06,241.79B,18.38B,13.1550598477,N/A,JPMorgan Chase &amp; Co. (JPM)
2016-08-30,KO,43.54,12.36%,37.84,47.13,2.83%,25.05,21.66,7.60,4.32,7.02,187.92B,9.23B,20.3596966414,17.71,The Coca-Cola Company (KO)
2016-08-30,MCD,114.52,23.47%,92.60,131.96,3.10%,21.87,18.65,2.20,3.89,152.59,97.73B,6.32B,15.4636075949,13.32,McDonald's Corp. (MCD)
2016-08-30,MMM,180.50,30.32%,134.64,182.27,2.37%,23.04,20.44,2.46,3.60,9.12,109.09B,6.55B,16.6549618321,13.81,3M Company (MMM)
2016-08-30,MRK,63.01,19.95%,47.97,64.00,3.53%,34.56,16.41,2.67,4.41,4.01,174.24B,11.21B,15.543264942,12.91,"Merck &amp; Co., Inc. (MRK)"
2016-08-30,MSFT,58.10,38.93%,41.66,58.70,2.60%,27.67,18.04,2.36,5.30,6.29,452.75B,33.32B,13.5879351741,14.49,Microsoft Corporation (MSFT)
2016-08-30,NKE,58.63,7.94%,51.48,68.19,1.19%,27.14,21.24,1.74,3.06,8.10,98.38B,3.10B,31.735483871,18.40,"NIKE, Inc. (NKE)"
2016-08-30,PFE,35.11,11.96%,28.25,37.39,3.42%,31.13,13.30,2.09,4.04,3.37,212.96B,14.97B,14.2257849031,11.90,Pfizer Inc. (PFE)
2016-08-30,PG,88.30,28.16%,67.33,88.50,3.15%,23.90,21.02,3.36,3.58,4.15,235.65B,15.44B,15.2623056995,14.58,The Procter &amp; Gamble Company (PG)
2016-08-30,TRV,118.48,21.53%,97.18,119.30,2.33%,11.40,12.03,2.77,1.25,1.37,34.16B,3.85B,8.87272727273,6.63,"The Travelers Companies, Inc. (TRV)"
2016-08-30,UNH,137.27,21.88%,107.51,144.48,1.37%,21.48,15.15,1.16,0.74,3.57,130.73B,10.31B,12.6799224054,11.62,UnitedHealth Group Incorporated (UNH)
2016-08-30,UTX,107.97,20.34%,83.39,109.83,2.31%,12.73,15.67,1.99,1.59,3.09,90.36B,3.59B,25.1699164345,10.43,United Technologies Corporation (UTX)
2016-08-30,V,80.87,17.27%,66.12,81.76,0.67%,34.37,24.36,1.80,13.21,7.02,190.92B,4.86B,39.2839506173,20.18,Visa Inc. (V)
2016-08-30,VZ,52.50,16.93%,42.20,56.95,4.52%,14.83,13.03,4.19,1.63,11.03,214.01B,32.85B,6.51476407915,6.79,Verizon Communications Inc. (VZ)
2016-08-30,WMT,71.40,11.88%,56.30,75.19,2.50%,15.37,15.94,5.01,0.46,2.89,222.53B,32.22B,6.90657976412,7.82,Wal-Mart Stores Inc. (WMT)
2016-08-30,XOM,87.84,21.86%,71.51,95.55,2.79%,34.88,20.10,1.91,1.76,2.12,364.24B,22.88B,15.9195804196,16.20,Exxon Mobil Corporation (XOM)
2016-08-31,AAPL,106.00,-5.64%,89.47,123.82,N/A,12.36,11.90,1.63,2.61,4.55,571.17B,63.17B,9.04179198987,8.02,Apple Inc. (AAPL)
2016-08-31,AXP,65.45,-12.66%,50.27,78.40,1.32%,11.58,11.81,1.53,1.96,2.93,60.46B,9.88B,6.11943319838,N/A,American Express Company (AXP)
2016-08-31,BA,130.81,0.14%,102.10,150.59,2.25%,23.55,13.57,1.86,0.86,142.14,81.60B,10.44B,7.81609195402,10.60,The Boeing Company (BA)
2016-08-31,CAT,82.48,8.38%,56.36,84.73,2.73%,54.99,23.17,2.28,1.16,3.19,48.19B,6.12B,7.87418300654,14.38,Caterpillar Inc. (CAT)
2016-08-31,CSCO,31.54,22.96%,22.46,31.70,2.42%,14.95,12.32,1.39,3.23,2.50,158.64B,13.57B,11.6904937362,8.10,"Cisco Systems, Inc. (CSCO)"
2016-08-31,CVX,101.70,30.28%,74.31,107.58,3.59%,N/A,21.59,2.75,1.84,1.31,191.86B,13.59B,14.1177336277,15.48,Chevron Corporation (CVX)
2016-08-31,DD,70.24,38.68%,47.11,75.72,3.02%,27.94,19.04,2.70,2.50,6.10,61.41B,2.86B,21.472027972,15.48,E. I. du Pont de Nemours and Company (DD)
2016-08-31,DIS,94.86,-6.90%,86.25,120.65,1.25%,17.05,15.58,1.53,2.72,3.65,152.45B,12.71B,11.9944925256,9.78,The Walt Disney Company (DIS)
